Source,Target,Label,ID,Type,Weight
51,288,'a10',,,
52,288,'a10',,,
55,288,'a10',,,
53,221,'a10',,,
54,224,'a10',,,
56,288,'a10',,,
57,226,'a10',,,
59,288,'a10',,,
60,288,'a10',,,
61,230,'a10',,,
58,288,'a10',,,
62,288,'a10',,,
63,288,'a10',,,
64,288,'a10',,,
65,221,'a10',,,
66,288,'a10',,,
67,288,'a10',,,
70,288,'a10',,,
68,288,'a10',,,
71,288,'a10',,,
73,288,'a10',,,
69,288,'a10',,,
74,288,'a10',,,
72,288,'a10',,,
75,288,'a10',,,
76,288,'a10',,,
77,288,'a10',,,
78,220,'a10',,,
79,220,'a10',,,
80,288,'a10',,,
81,288,'a10',,,
83,288,'a10',,,
82,288,'a10',,,
84,288,'a10',,,
85,288,'a10',,,
86,288,'a10',,,
87,220,'a10',,,
88,223,'a10',,,
90,220,'a10',,,
89,220,'a10',,,
91,288,'a10',,,
112,288,'a10',,,
113,223,'a10',,,
114,288,'a10',,,
116,288,'a10',,,
92,288,'a10',,,
93,288,'a10',,,
95,288,'a10',,,
94,288,'a10',,,
96,288,'a10',,,
98,288,'a10',,,
100,288,'a10',,,
99,228,'a10',,,
101,228,'a10',,,
102,288,'a10',,,
97,288,'a10',,,
105,223,'a10',,,
104,288,'a10',,,
106,288,'a10',,,
103,288,'a10',,,
107,288,'a10',,,
108,288,'a10',,,
110,288,'a10',,,
109,223,'a10',,,
1,288,'a10',,,
111,288,'a10',,,
115,288,'a10',,,
119,221,'a10',,,
121,288,'a10',,,
117,288,'a10',,,
120,288,'a10',,,
118,288,'a10',,,
122,288,'a10',,,
127,288,'a10',,,
128,288,'a10',,,
129,288,'a10',,,
124,226,'a10',,,
125,288,'a10',,,
126,288,'a10',,,
123,288,'a10',,,
130,288,'a10',,,
132,220,'a10',,,
133,288,'a10',,,
131,288,'a10',,,
136,223,'a10',,,
134,229,'a10',,,
135,288,'a10',,,
137,224,'a10',,,
138,288,'a10',,,
140,288,'a10',,,
139,288,'a10',,,
142,288,'a10',,,
143,288,'a10',,,
144,220,'a10',,,
145,288,'a10',,,
146,288,'a10',,,
147,288,'a10',,,
141,288,'a10',,,
148,288,'a10',,,
149,288,'a10',,,
150,288,'a10',,,
151,288,'a10',,,
152,288,'a10',,,
153,288,'a10',,,
154,220,'a10',,,
155,224,'a10',,,
157,226,'a10',,,
158,288,'a10',,,
159,288,'a10',,,
160,288,'a10',,,
156,288,'a10',,,
161,288,'a10',,,
162,288,'a10',,,
2,288,'a11',,,
3,288,'a11',,,
4,288,'a11',,,
5,288,'a11',,,
6,288,'a11',,,
7,288,'a11',,,
8,288,'a11',,,
10,288,'a11',,,
11,288,'a11',,,
9,288,'a11',,,
13,288,'a11',,,
14,220,'a11',,,
17,288,'a11',,,
19,288,'a11',,,
15,288,'a11',,,
16,288,'a11',,,
18,288,'a11',,,
12,288,'a11',,,
21,288,'a11',,,
22,288,'a11',,,
24,288,'a11',,,
23,222,'a11',,,
25,288,'a11',,,
20,288,'a11',,,
26,288,'a11',,,
27,288,'a11',,,
28,288,'a11',,,
30,288,'a11',,,
31,288,'a11',,,
32,288,'a11',,,
33,288,'a11',,,
29,288,'a11',,,
34,288,'a11',,,
36,288,'a11',,,
35,288,'a11',,,
81,288,'a11',,,
37,224,'a11',,,
38,288,'a11',,,
42,288,'a11',,,
40,288,'a11',,,
41,288,'a11',,,
44,288,'a11',,,
45,288,'a11',,,
46,288,'a11',,,
43,288,'a11',,,
39,288,'a11',,,
47,288,'a11',,,
49,288,'a11',,,
48,288,'a11',,,
50,288,'a11',,,
51,288,'a11',,,
52,288,'a11',,,
55,288,'a11',,,
53,223,'a11',,,
54,223,'a11',,,
56,288,'a11',,,
57,223,'a11',,,
59,288,'a11',,,
60,288,'a11',,,
61,220,'a11',,,
58,288,'a11',,,
62,288,'a11',,,
63,288,'a11',,,
64,288,'a11',,,
65,224,'a11',,,
66,288,'a11',,,
67,288,'a11',,,
70,288,'a11',,,
68,288,'a11',,,
71,288,'a11',,,
73,288,'a11',,,
69,288,'a11',,,
74,288,'a11',,,
72,288,'a11',,,
75,288,'a11',,,
76,288,'a11',,,
77,288,'a11',,,
78,288,'a11',,,
79,288,'a11',,,
80,288,'a11',,,
81,288,'a11',,,
83,288,'a11',,,
82,288,'a11',,,
84,288,'a11',,,
85,288,'a11',,,
86,288,'a11',,,
87,288,'a11',,,
88,220,'a11',,,
90,288,'a11',,,
89,288,'a11',,,
91,288,'a11',,,
112,288,'a11',,,
113,220,'a11',,,
114,288,'a11',,,
116,288,'a11',,,
92,288,'a11',,,
93,288,'a11',,,
95,288,'a11',,,
94,288,'a11',,,
96,288,'a11',,,
98,288,'a11',,,
100,288,'a11',,,
99,224,'a11',,,
101,221,'a11',,,
102,288,'a11',,,
97,288,'a11',,,
105,220,'a11',,,
104,288,'a11',,,
106,288,'a11',,,
103,288,'a11',,,
107,288,'a11',,,
108,288,'a11',,,
110,288,'a11',,,
109,220,'a11',,,
1,288,'a11',,,
111,288,'a11',,,
115,288,'a11',,,
119,220,'a11',,,
121,288,'a11',,,
117,288,'a11',,,
120,288,'a11',,,
118,288,'a11',,,
122,288,'a11',,,
127,288,'a11',,,
128,288,'a11',,,
129,288,'a11',,,
124,223,'a11',,,
125,288,'a11',,,
126,288,'a11',,,
123,288,'a11',,,
130,288,'a11',,,
132,288,'a11',,,
133,288,'a11',,,
131,288,'a11',,,
136,220,'a11',,,
134,223,'a11',,,
135,288,'a11',,,
137,229,'a11',,,
138,288,'a11',,,
140,288,'a11',,,
139,288,'a11',,,
142,288,'a11',,,
143,288,'a11',,,
144,288,'a11',,,
145,288,'a11',,,
146,288,'a11',,,
147,288,'a11',,,
141,288,'a11',,,
148,288,'a11',,,
149,288,'a11',,,
150,288,'a11',,,
151,288,'a11',,,
152,288,'a11',,,
153,288,'a11',,,
154,288,'a11',,,
155,226,'a11',,,
157,223,'a11',,,
158,288,'a11',,,
159,288,'a11',,,
160,288,'a11',,,
156,288,'a11',,,
161,288,'a11',,,
162,288,'a11',,,
2,288,'a12',,,
3,288,'a12',,,
4,288,'a12',,,
5,288,'a12',,,
6,288,'a12',,,
7,288,'a12',,,
8,288,'a12',,,
10,288,'a12',,,
11,288,'a12',,,
9,288,'a12',,,
13,288,'a12',,,
14,288,'a12',,,
17,288,'a12',,,
19,288,'a12',,,
15,288,'a12',,,
16,288,'a12',,,
18,288,'a12',,,
12,288,'a12',,,
21,288,'a12',,,
22,288,'a12',,,
24,288,'a12',,,
23,228,'a12',,,
25,288,'a12',,,
20,288,'a12',,,
26,288,'a12',,,
27,288,'a12',,,
28,288,'a12',,,
30,288,'a12',,,
31,288,'a12',,,
32,288,'a12',,,
33,288,'a12',,,
29,288,'a12',,,
34,288,'a12',,,
36,288,'a12',,,
35,288,'a12',,,
81,288,'a12',,,
37,220,'a12',,,
38,288,'a12',,,
42,288,'a12',,,
40,288,'a12',,,
41,288,'a12',,,
44,288,'a12',,,
45,288,'a12',,,
46,288,'a12',,,
43,288,'a12',,,
39,288,'a12',,,
47,288,'a12',,,
49,288,'a12',,,
48,288,'a12',,,
50,288,'a12',,,
51,288,'a12',,,
52,288,'a12',,,
55,288,'a12',,,
53,220,'a12',,,
54,221,'a12',,,
56,288,'a12',,,
57,220,'a12',,,
59,288,'a12',,,
60,288,'a12',,,
61,288,'a12',,,
58,288,'a12',,,
62,288,'a12',,,
63,288,'a12',,,
64,288,'a12',,,
65,220,'a12',,,
66,288,'a12',,,
67,288,'a12',,,
70,288,'a12',,,
68,288,'a12',,,
71,288,'a12',,,
73,288,'a12',,,
69,288,'a12',,,
74,288,'a12',,,
72,288,'a12',,,
75,288,'a12',,,
76,288,'a12',,,
77,288,'a12',,,
78,288,'a12',,,
79,288,'a12',,,
80,288,'a12',,,
81,288,'a12',,,
83,288,'a12',,,
82,288,'a12',,,
84,288,'a12',,,
85,288,'a12',,,
86,288,'a12',,,
87,288,'a12',,,
88,288,'a12',,,
90,288,'a12',,,
89,288,'a12',,,
91,288,'a12',,,
112,288,'a12',,,
113,288,'a12',,,
114,288,'a12',,,
116,288,'a12',,,
92,288,'a12',,,
93,288,'a12',,,
95,288,'a12',,,
94,288,'a12',,,
96,288,'a12',,,
98,288,'a12',,,
100,288,'a12',,,
99,223,'a12',,,
101,228,'a12',,,
102,288,'a12',,,
97,288,'a12',,,
105,288,'a12',,,
104,288,'a12',,,
106,288,'a12',,,
103,288,'a12',,,
107,288,'a12',,,
108,288,'a12',,,
110,288,'a12',,,
109,288,'a12',,,
1,288,'a12',,,
111,288,'a12',,,
115,288,'a12',,,
119,288,'a12',,,
121,288,'a12',,,
117,288,'a12',,,
120,288,'a12',,,
118,288,'a12',,,
122,288,'a12',,,
127,288,'a12',,,
128,288,'a12',,,
129,288,'a12',,,
124,220,'a12',,,
125,288,'a12',,,
126,288,'a12',,,
123,288,'a12',,,
130,288,'a12',,,
132,288,'a12',,,
133,288,'a12',,,
131,288,'a12',,,
136,288,'a12',,,
134,221,'a12',,,
135,288,'a12',,,
137,224,'a12',,,
138,288,'a12',,,
140,288,'a12',,,
139,288,'a12',,,
142,288,'a12',,,
143,288,'a12',,,
144,288,'a12',,,
145,288,'a12',,,
146,288,'a12',,,
147,288,'a12',,,
141,288,'a12',,,
148,288,'a12',,,
149,288,'a12',,,
150,288,'a12',,,
151,288,'a12',,,
152,288,'a12',,,
153,288,'a12',,,
154,288,'a12',,,
155,224,'a12',,,
157,220,'a12',,,
158,288,'a12',,,
159,288,'a12',,,
160,288,'a12',,,
156,288,'a12',,,
161,288,'a12',,,
162,288,'a12',,,
2,288,'a13',,,
3,288,'a13',,,
4,288,'a13',,,
5,288,'a13',,,
6,288,'a13',,,
7,288,'a13',,,
8,288,'a13',,,
10,288,'a13',,,
11,288,'a13',,,
9,288,'a13',,,
13,288,'a13',,,
14,288,'a13',,,
17,288,'a13',,,
19,288,'a13',,,
15,288,'a13',,,
16,288,'a13',,,
18,288,'a13',,,
12,288,'a13',,,
21,288,'a13',,,
22,288,'a13',,,
24,288,'a13',,,
23,221,'a13',,,
25,288,'a13',,,
20,288,'a13',,,
26,288,'a13',,,
27,288,'a13',,,
28,288,'a13',,,
30,288,'a13',,,
31,288,'a13',,,
32,288,'a13',,,
33,288,'a13',,,
29,288,'a13',,,
34,288,'a13',,,
36,288,'a13',,,
35,288,'a13',,,
81,288,'a13',,,
37,223,'a13',,,
38,288,'a13',,,
42,288,'a13',,,
40,288,'a13',,,
41,288,'a13',,,
44,288,'a13',,,
45,288,'a13',,,
46,288,'a13',,,
43,288,'a13',,,
39,288,'a13',,,
47,288,'a13',,,
49,288,'a13',,,
48,288,'a13',,,
50,288,'a13',,,
51,288,'a13',,,
52,288,'a13',,,
55,288,'a13',,,
53,288,'a13',,,
54,220,'a13',,,
56,288,'a13',,,
57,288,'a13',,,
59,288,'a13',,,
60,288,'a13',,,
61,288,'a13',,,
58,288,'a13',,,
62,288,'a13',,,
63,288,'a13',,,
64,288,'a13',,,
65,288,'a13',,,
66,288,'a13',,,
67,288,'a13',,,
70,288,'a13',,,
68,288,'a13',,,
71,288,'a13',,,
73,288,'a13',,,
69,288,'a13',,,
74,288,'a13',,,
72,288,'a13',,,
75,288,'a13',,,
76,288,'a13',,,
77,288,'a13',,,
78,288,'a13',,,
79,288,'a13',,,
80,288,'a13',,,
81,288,'a13',,,
83,288,'a13',,,
82,288,'a13',,,
84,288,'a13',,,
85,288,'a13',,,
86,288,'a13',,,
87,288,'a13',,,
88,288,'a13',,,
90,288,'a13',,,
89,288,'a13',,,
91,288,'a13',,,
112,288,'a13',,,
113,288,'a13',,,
114,288,'a13',,,
116,288,'a13',,,
92,288,'a13',,,
93,288,'a13',,,
95,288,'a13',,,
94,288,'a13',,,
96,288,'a13',,,
98,288,'a13',,,
100,288,'a13',,,
99,220,'a13',,,
101,224,'a13',,,
102,288,'a13',,,
97,288,'a13',,,
105,288,'a13',,,
104,288,'a13',,,
106,288,'a13',,,
103,288,'a13',,,
107,288,'a13',,,
108,288,'a13',,,
110,288,'a13',,,
109,288,'a13',,,
1,288,'a13',,,
111,288,'a13',,,
115,288,'a13',,,
119,288,'a13',,,
121,288,'a13',,,
117,288,'a13',,,
120,288,'a13',,,
118,288,'a13',,,
122,288,'a13',,,
127,288,'a13',,,
128,288,'a13',,,
129,288,'a13',,,
124,288,'a13',,,
125,288,'a13',,,
126,288,'a13',,,
123,288,'a13',,,
130,288,'a13',,,
132,288,'a13',,,
133,288,'a13',,,
131,288,'a13',,,
136,288,'a13',,,
134,220,'a13',,,
135,288,'a13',,,
137,230,'a13',,,
138,288,'a13',,,
140,288,'a13',,,
139,288,'a13',,,
142,288,'a13',,,
143,288,'a13',,,
144,288,'a13',,,
145,288,'a13',,,
146,288,'a13',,,
147,288,'a13',,,
141,288,'a13',,,
148,288,'a13',,,
149,288,'a13',,,
150,288,'a13',,,
151,288,'a13',,,
152,288,'a13',,,
153,288,'a13',,,
154,288,'a13',,,
155,220,'a13',,,
157,288,'a13',,,
158,288,'a13',,,
159,288,'a13',,,
160,288,'a13',,,
156,288,'a13',,,
161,288,'a13',,,
162,288,'a13',,,
2,288,'a14',,,
3,288,'a14',,,
4,288,'a14',,,
5,288,'a14',,,
6,288,'a14',,,
7,288,'a14',,,
8,288,'a14',,,
10,288,'a14',,,
11,288,'a14',,,
9,288,'a14',,,
13,288,'a14',,,
14,288,'a14',,,
17,288,'a14',,,
19,288,'a14',,,
15,288,'a14',,,
16,288,'a14',,,
18,288,'a14',,,
12,288,'a14',,,
21,288,'a14',,,
22,288,'a14',,,
24,288,'a14',,,
23,220,'a14',,,
25,288,'a14',,,
20,288,'a14',,,
26,288,'a14',,,
27,288,'a14',,,
28,288,'a14',,,
30,288,'a14',,,
31,288,'a14',,,
32,288,'a14',,,
33,288,'a14',,,
29,288,'a14',,,
34,288,'a14',,,
36,288,'a14',,,
35,288,'a14',,,
81,288,'a14',,,
37,220,'a14',,,
38,288,'a14',,,
42,288,'a14',,,
40,288,'a14',,,
41,288,'a14',,,
44,288,'a14',,,
45,288,'a14',,,
46,288,'a14',,,
43,288,'a14',,,
39,288,'a14',,,
47,288,'a14',,,
49,288,'a14',,,
48,288,'a14',,,
50,288,'a14',,,
51,288,'a14',,,
52,288,'a14',,,
55,288,'a14',,,
53,288,'a14',,,
54,288,'a14',,,
56,288,'a14',,,
57,288,'a14',,,
59,288,'a14',,,
60,288,'a14',,,
61,288,'a14',,,
58,288,'a14',,,
62,288,'a14',,,
63,288,'a14',,,
64,288,'a14',,,
65,288,'a14',,,
66,288,'a14',,,
67,288,'a14',,,
70,288,'a14',,,
68,288,'a14',,,
71,288,'a14',,,
73,288,'a14',,,
69,288,'a14',,,
74,288,'a14',,,
72,288,'a14',,,
75,288,'a14',,,
76,288,'a14',,,
77,288,'a14',,,
78,288,'a14',,,
79,288,'a14',,,
80,288,'a14',,,
81,288,'a14',,,
83,288,'a14',,,
82,288,'a14',,,
84,288,'a14',,,
85,288,'a14',,,
86,288,'a14',,,
87,288,'a14',,,
88,288,'a14',,,
90,288,'a14',,,
89,288,'a14',,,
91,288,'a14',,,
112,288,'a14',,,
113,288,'a14',,,
114,288,'a14',,,
116,288,'a14',,,
92,288,'a14',,,
93,288,'a14',,,
95,288,'a14',,,
94,288,'a14',,,
96,288,'a14',,,
98,288,'a14',,,
100,288,'a14',,,
99,288,'a14',,,
101,220,'a14',,,
102,288,'a14',,,
97,288,'a14',,,
105,288,'a14',,,
104,288,'a14',,,
106,288,'a14',,,
103,288,'a14',,,
107,288,'a14',,,
108,288,'a14',,,
110,288,'a14',,,
109,288,'a14',,,
1,288,'a14',,,
111,288,'a14',,,
115,288,'a14',,,
119,288,'a14',,,
121,288,'a14',,,
117,288,'a14',,,
120,288,'a14',,,
118,288,'a14',,,
122,288,'a14',,,
127,288,'a14',,,
128,288,'a14',,,
129,288,'a14',,,
124,288,'a14',,,
125,288,'a14',,,
126,288,'a14',,,
123,288,'a14',,,
130,288,'a14',,,
132,288,'a14',,,
133,288,'a14',,,
131,288,'a14',,,
136,288,'a14',,,
134,288,'a14',,,
135,288,'a14',,,
137,224,'a14',,,
138,288,'a14',,,
140,288,'a14',,,
139,288,'a14',,,
142,288,'a14',,,
143,288,'a14',,,
144,288,'a14',,,
145,288,'a14',,,
146,288,'a14',,,
147,288,'a14',,,
141,288,'a14',,,
148,288,'a14',,,
149,288,'a14',,,
150,288,'a14',,,
151,288,'a14',,,
152,288,'a14',,,
153,288,'a14',,,
154,288,'a14',,,
155,288,'a14',,,
157,288,'a14',,,
158,288,'a14',,,
159,288,'a14',,,
160,288,'a14',,,
156,288,'a14',,,
161,288,'a14',,,
162,288,'a14',,,
2,288,'a15',,,
3,288,'a15',,,
4,288,'a15',,,
5,288,'a15',,,
6,288,'a15',,,
7,288,'a15',,,
8,288,'a15',,,
10,288,'a15',,,
11,288,'a15',,,
9,288,'a15',,,
13,288,'a15',,,
14,288,'a15',,,
17,288,'a15',,,
19,288,'a15',,,
15,288,'a15',,,
16,288,'a15',,,
18,288,'a15',,,
12,288,'a15',,,
21,288,'a15',,,
22,288,'a15',,,
24,288,'a15',,,
23,223,'a15',,,
25,288,'a15',,,
20,288,'a15',,,
26,288,'a15',,,
27,288,'a15',,,
28,288,'a15',,,
30,288,'a15',,,
31,288,'a15',,,
32,288,'a15',,,
33,288,'a15',,,
29,288,'a15',,,
34,288,'a15',,,
36,288,'a15',,,
35,288,'a15',,,
81,288,'a15',,,
37,288,'a15',,,
38,288,'a15',,,
42,288,'a15',,,
40,288,'a15',,,
41,288,'a15',,,
44,288,'a15',,,
45,288,'a15',,,
46,288,'a15',,,
43,288,'a15',,,
39,288,'a15',,,
47,288,'a15',,,
49,288,'a15',,,
48,288,'a15',,,
50,288,'a15',,,
51,288,'a15',,,
52,288,'a15',,,
55,288,'a15',,,
53,288,'a15',,,
54,288,'a15',,,
56,288,'a15',,,
57,288,'a15',,,
59,288,'a15',,,
60,288,'a15',,,
61,288,'a15',,,
58,288,'a15',,,
62,288,'a15',,,
63,288,'a15',,,
64,288,'a15',,,
65,288,'a15',,,
66,288,'a15',,,
67,288,'a15',,,
70,288,'a15',,,
68,288,'a15',,,
71,288,'a15',,,
73,288,'a15',,,
69,288,'a15',,,
74,288,'a15',,,
72,288,'a15',,,
75,288,'a15',,,
76,288,'a15',,,
77,288,'a15',,,
78,288,'a15',,,
79,288,'a15',,,
80,288,'a15',,,
81,288,'a15',,,
83,288,'a15',,,
82,288,'a15',,,
84,288,'a15',,,
85,288,'a15',,,
86,288,'a15',,,
87,288,'a15',,,
88,288,'a15',,,
90,288,'a15',,,
89,288,'a15',,,
91,288,'a15',,,
112,288,'a15',,,
113,288,'a15',,,
114,288,'a15',,,
116,288,'a15',,,
92,288,'a15',,,
93,288,'a15',,,
95,288,'a15',,,
94,288,'a15',,,
96,288,'a15',,,
98,288,'a15',,,
100,288,'a15',,,
99,288,'a15',,,
101,288,'a15',,,
102,288,'a15',,,
97,288,'a15',,,
105,288,'a15',,,
104,288,'a15',,,
106,288,'a15',,,
103,288,'a15',,,
107,288,'a15',,,
108,288,'a15',,,
110,288,'a15',,,
109,288,'a15',,,
1,288,'a15',,,
111,288,'a15',,,
115,288,'a15',,,
119,288,'a15',,,
121,288,'a15',,,
117,288,'a15',,,
120,288,'a15',,,
118,288,'a15',,,
122,288,'a15',,,
127,288,'a15',,,
128,288,'a15',,,
129,288,'a15',,,
124,288,'a15',,,
125,288,'a15',,,
126,288,'a15',,,
123,288,'a15',,,
130,288,'a15',,,
132,288,'a15',,,
133,288,'a15',,,
131,288,'a15',,,
136,288,'a15',,,
134,288,'a15',,,
135,288,'a15',,,
137,220,'a15',,,
138,288,'a15',,,
140,288,'a15',,,
139,288,'a15',,,
142,288,'a15',,,
143,288,'a15',,,
144,288,'a15',,,
145,288,'a15',,,
146,288,'a15',,,
147,288,'a15',,,
141,288,'a15',,,
148,288,'a15',,,
149,288,'a15',,,
150,288,'a15',,,
151,288,'a15',,,
152,288,'a15',,,
153,288,'a15',,,
154,288,'a15',,,
155,288,'a15',,,
157,288,'a15',,,
158,288,'a15',,,
159,288,'a15',,,
160,288,'a15',,,
156,288,'a15',,,
161,288,'a15',,,
162,288,'a15',,,
2,288,'a16',,,
3,288,'a16',,,
4,288,'a16',,,
5,288,'a16',,,
6,288,'a16',,,
7,288,'a16',,,
8,288,'a16',,,
10,288,'a16',,,
11,288,'a16',,,
9,288,'a16',,,
13,288,'a16',,,
14,288,'a16',,,
17,288,'a16',,,
19,288,'a16',,,
15,288,'a16',,,
16,288,'a16',,,
18,288,'a16',,,
12,288,'a16',,,
21,288,'a16',,,
22,288,'a16',,,
24,288,'a16',,,
23,231,'a16',,,
25,288,'a16',,,
20,288,'a16',,,
26,288,'a16',,,
27,288,'a16',,,
28,288,'a16',,,
30,288,'a16',,,
31,288,'a16',,,
32,288,'a16',,,
33,288,'a16',,,
29,288,'a16',,,
34,288,'a16',,,
36,288,'a16',,,
35,288,'a16',,,
81,288,'a16',,,
37,288,'a16',,,
38,288,'a16',,,
42,288,'a16',,,
40,288,'a16',,,
41,288,'a16',,,
44,288,'a16',,,
45,288,'a16',,,
46,288,'a16',,,
43,288,'a16',,,
39,288,'a16',,,
47,288,'a16',,,
49,288,'a16',,,
48,288,'a16',,,
50,288,'a16',,,
51,288,'a16',,,
52,288,'a16',,,
55,288,'a16',,,
53,288,'a16',,,
54,288,'a16',,,
56,288,'a16',,,
57,288,'a16',,,
59,288,'a16',,,
60,288,'a16',,,
61,288,'a16',,,
58,288,'a16',,,
62,288,'a16',,,
63,288,'a16',,,
64,288,'a16',,,
65,288,'a16',,,
66,288,'a16',,,
67,288,'a16',,,
70,288,'a16',,,
68,288,'a16',,,
71,288,'a16',,,
73,288,'a16',,,
69,288,'a16',,,
74,288,'a16',,,
72,288,'a16',,,
75,288,'a16',,,
76,288,'a16',,,
77,288,'a16',,,
78,288,'a16',,,
79,288,'a16',,,
80,288,'a16',,,
81,288,'a16',,,
83,288,'a16',,,
82,288,'a16',,,
84,288,'a16',,,
85,288,'a16',,,
86,288,'a16',,,
87,288,'a16',,,
88,288,'a16',,,
90,288,'a16',,,
89,288,'a16',,,
91,288,'a16',,,
112,288,'a16',,,
113,288,'a16',,,
114,288,'a16',,,
116,288,'a16',,,
92,288,'a16',,,
93,288,'a16',,,
95,288,'a16',,,
94,288,'a16',,,
96,288,'a16',,,
98,288,'a16',,,
100,288,'a16',,,
99,288,'a16',,,
101,288,'a16',,,
102,288,'a16',,,
97,288,'a16',,,
105,288,'a16',,,
104,288,'a16',,,
106,288,'a16',,,
103,288,'a16',,,
107,288,'a16',,,
108,288,'a16',,,
110,288,'a16',,,
109,288,'a16',,,
1,288,'a16',,,
111,288,'a16',,,
115,288,'a16',,,
119,288,'a16',,,
121,288,'a16',,,
117,288,'a16',,,
120,288,'a16',,,
118,288,'a16',,,
122,288,'a16',,,
127,288,'a16',,,
128,288,'a16',,,
129,288,'a16',,,
124,288,'a16',,,
125,288,'a16',,,
126,288,'a16',,,
123,288,'a16',,,
130,288,'a16',,,
132,288,'a16',,,
133,288,'a16',,,
131,288,'a16',,,
136,288,'a16',,,
134,288,'a16',,,
135,288,'a16',,,
137,288,'a16',,,
138,288,'a16',,,
140,288,'a16',,,
139,288,'a16',,,
142,288,'a16',,,
143,288,'a16',,,
144,288,'a16',,,
145,288,'a16',,,
146,288,'a16',,,
147,288,'a16',,,
141,288,'a16',,,
148,288,'a16',,,
149,288,'a16',,,
150,288,'a16',,,
151,288,'a16',,,
152,288,'a16',,,
153,288,'a16',,,
154,288,'a16',,,
155,288,'a16',,,
157,288,'a16',,,
158,288,'a16',,,
159,288,'a16',,,
160,288,'a16',,,
156,288,'a16',,,
161,288,'a16',,,
162,288,'a16',,,
2,288,'a17',,,
3,288,'a17',,,
4,288,'a17',,,
5,288,'a17',,,
6,288,'a17',,,
7,288,'a17',,,
8,288,'a17',,,
10,288,'a17',,,
11,288,'a17',,,
9,288,'a17',,,
13,288,'a17',,,
14,288,'a17',,,
17,288,'a17',,,
19,288,'a17',,,
15,288,'a17',,,
16,288,'a17',,,
18,288,'a17',,,
12,288,'a17',,,
21,288,'a17',,,
22,288,'a17',,,
24,288,'a17',,,
23,220,'a17',,,
25,288,'a17',,,
20,288,'a17',,,
26,288,'a17',,,
27,288,'a17',,,
28,288,'a17',,,
30,288,'a17',,,
31,288,'a17',,,
32,288,'a17',,,
33,288,'a17',,,
29,288,'a17',,,
34,288,'a17',,,
36,288,'a17',,,
35,288,'a17',,,
81,288,'a17',,,
37,288,'a17',,,
38,288,'a17',,,
42,288,'a17',,,
40,288,'a17',,,
41,288,'a17',,,
44,288,'a17',,,
45,288,'a17',,,
46,288,'a17',,,
43,288,'a17',,,
39,288,'a17',,,
47,288,'a17',,,
49,288,'a17',,,
48,288,'a17',,,
50,288,'a17',,,
51,288,'a17',,,
52,288,'a17',,,
55,288,'a17',,,
53,288,'a17',,,
54,288,'a17',,,
56,288,'a17',,,
57,288,'a17',,,
59,288,'a17',,,
60,288,'a17',,,
61,288,'a17',,,
58,288,'a17',,,
62,288,'a17',,,
63,288,'a17',,,
64,288,'a17',,,
65,288,'a17',,,
66,288,'a17',,,
67,288,'a17',,,
70,288,'a17',,,
68,288,'a17',,,
71,288,'a17',,,
73,288,'a17',,,
69,288,'a17',,,
74,288,'a17',,,
72,288,'a17',,,
75,288,'a17',,,
76,288,'a17',,,
77,288,'a17',,,
78,288,'a17',,,
79,288,'a17',,,
80,288,'a17',,,
81,288,'a17',,,
83,288,'a17',,,
82,288,'a17',,,
84,288,'a17',,,
85,288,'a17',,,
86,288,'a17',,,
87,288,'a17',,,
88,288,'a17',,,
90,288,'a17',,,
89,288,'a17',,,
91,288,'a17',,,
112,288,'a17',,,
113,288,'a17',,,
114,288,'a17',,,
116,288,'a17',,,
92,288,'a17',,,
93,288,'a17',,,
95,288,'a17',,,
94,288,'a17',,,
96,288,'a17',,,
98,288,'a17',,,
100,288,'a17',,,
99,288,'a17',,,
101,288,'a17',,,
102,288,'a17',,,
97,288,'a17',,,
105,288,'a17',,,
104,288,'a17',,,
106,288,'a17',,,
103,288,'a17',,,
107,288,'a17',,,
108,288,'a17',,,
110,288,'a17',,,
109,288,'a17',,,
1,288,'a17',,,
111,288,'a17',,,
115,288,'a17',,,
119,288,'a17',,,
121,288,'a17',,,
117,288,'a17',,,
120,288,'a17',,,
118,288,'a17',,,
122,288,'a17',,,
127,288,'a17',,,
128,288,'a17',,,
129,288,'a17',,,
124,288,'a17',,,
125,288,'a17',,,
126,288,'a17',,,
123,288,'a17',,,
130,288,'a17',,,
132,288,'a17',,,
133,288,'a17',,,
131,288,'a17',,,
136,288,'a17',,,
134,288,'a17',,,
135,288,'a17',,,
137,288,'a17',,,
138,288,'a17',,,
140,288,'a17',,,
139,288,'a17',,,
142,288,'a17',,,
143,288,'a17',,,
144,288,'a17',,,
145,288,'a17',,,
146,288,'a17',,,
147,288,'a17',,,
141,288,'a17',,,
148,288,'a17',,,
149,288,'a17',,,
150,288,'a17',,,
151,288,'a17',,,
152,288,'a17',,,
153,288,'a17',,,
154,288,'a17',,,
155,288,'a17',,,
157,288,'a17',,,
158,288,'a17',,,
159,288,'a17',,,
160,288,'a17',,,
156,288,'a17',,,
161,288,'a17',,,
162,288,'a17',,,
2,220,'d1',,,
3,220,'d1',,,
4,220,'d1',,,
5,220,'d1',,,
6,220,'d1',,,
7,220,'d1',,,
8,220,'d1',,,
10,220,'d1',,,
11,220,'d1',,,
9,220,'d1',,,
13,220,'d1',,,
14,220,'d1',,,
17,220,'d1',,,
19,220,'d1',,,
15,220,'d1',,,
16,220,'d1',,,
18,220,'d1',,,
